time,pressure
8.86943165601471,2852.3577004736003
9.034660211810525,2850.858715329906
9.20296680876041,2849.2774406200347
9.37440878766299,2847.6165692069712
9.549044557518078,2845.879251982165
9.726933615426168,2844.069079755794
9.908136566858666,2842.1900617154784
10.092715146305707,2840.2466005680244
10.280732238308646,2838.2434645075405
10.472251898884343,2836.185756181347
10.66733937734857,2834.0788788522536
10.866061138545968,2831.9284999817287
11.068484885494119,2829.7405124830307
11.27467958244946,2827.520993916194
11.48471547840289,2825.276163917745
11.69866413101307,2823.012340176827
11.916598430985587,2820.7358932859465
12.138592626906277,2818.4532008085625
12.36472235053715,2816.1706009170866
12.595064642583576,2813.894345963426
12.829697978941475,2811.6305563498054
13.068702297433463,2809.3851750702293
13.312159025043076,2807.163923292451
13.560151105656333,2804.9722573467056
13.812763028320093,2802.815327480718
14.07008085602685,2800.6979387305887
14.33219225503574,2798.624514244185
14.599186524739785,2796.599061377673
14.871154628089537,2794.625140866861
15.148189222583458,2792.7058393533152
15.430384691835647,2790.843745520812
15.717837177731628,2789.0409300708106
16.010644613183178,2787.29892973652
16.308906755493325,2785.618735503909
16.61272522034293,2784.0007851750293
16.92220351641037,2782.4449603744733
17.237447080636198,2780.9505880639763
17.55856331414469,2779.516446593404
17.885661618834618,2778.1407762789277
18.218853434651653,2776.8212944614093
18.55825227755517,2775.5552149602213
18.903973778192192,2774.339271800228
19.256135721291965,2773.1697470527947
19.614858085794292,2772.042502595801
19.980263085725486,2770.9530155630046
20.352475211835756,2769.8964172200917
20.73162127401229,2768.867534973615
21.117830444482422,2767.8609371900952
21.51123430182165,2766.870980476065
21.911966875781474,2765.8918590460844
22.32016469295232,2764.9176557849196
22.735966823277153,2763.9423945924136
23.159514927431523,2762.960093585238
23.59095330508634,2761.964818718867
24.030428944069673,2760.950737385886
24.478091570444402,2759.9121715432284
24.934093699518776,2758.8436499211793
25.39859068780724,2757.739958871048
25.87174078595921,2756.596191416275
26.35370519267393,2755.4077940833454
26.844648109619623,2754.1706111042336
27.3447367973758,2752.880925600981
27.854141632417658,2751.535497385431
28.373036165162112,2750.131597032776
28.901597179095084,2748.6670359163763
29.440004751000338,2747.1401919229343
29.988442312310276,2745.550030601391
30.54709671159968,2743.8961215355275
31.1161582782436,2742.1786497689136
31.695820887261153,2740.3984221512615
32.286282025367306,2738.5568685170147
32.8877428582551,2736.6560376498655
33.50040829913132,2734.6985880303987
34.124487078528894,2732.6877734079053
34.76019181541977,2730.62742328119
35.4077390896527,2728.5219184165217
36.06734951574028,2726.3761615734165
36.739247818020736,2724.1955436502744
37.42366290721981,2721.9859055016805
38.12082795843888,2719.7534957170938
38.83098049059605,2717.504924686289
39.55436244734702,2715.2471153100432
40.291220279513475,2712.9872507447963
41.04180502904709,2710.7327195971498
41.80637241455758,2708.491059007819
42.58518291843414,2706.2698960847874
43.37850187558988,2704.0768881617773
44.18659956385941,2701.919662370538
45.00975129608046,2699.8057550237836
45.848237513890965,2697.7425513097537
46.70234388327331,2695.737225799284
47.57236139187885,2693.7966842619567
48.45858644816491,2691.9275072793266
49.36132098237912,2690.135896130483
50.28087254942475,2688.427621408382
51.217554433642356,2686.807974804588
52.171685755543436,2685.281724475469
53.14359158053236,2683.853074374694
54.133603029653756,2682.525627905277
55.14205739240296,2681.3023562097223
56.16929824163804,2680.1855713792575
57.215675550632454,2679.176904823044
58.281545812308394,2678.2772909959863
59.3672721606912,2677.486956639609
60.47322449462643,2676.805415644865
61.59977960380163,2676.2314695990344
62.74732129711575,2675.763214031471
63.916240533439996,2675.398050325256
65.10693555481454,2675.132703214251
66.31981202212668,2674.9632437379473
67.5552831533164,2674.8851174804176
68.81376986415663,2674.893177874812
70.09570091165618,2674.981724311762
71.40151304013396,2675.1445447490228
72.73165113001454,2675.374962481091
74.08656834939559,2675.665886691734
75.46672630843887,2676.0098663796402
76.87259521663728,2676.3991472180714
78.30465404301182,2676.8257308836905
79.76339067929273,2677.281436367908
81.24930210614048,2677.7579627663454
82.76289456246343,2678.246953028457
84.30468371788967,2678.7400581402044
85.8751948484517,2679.229001207927
87.47496301554415,2679.705640911347
89.10453324821512,2680.1620337979043
90.76446072885356,2680.5904948994184
92.4553109823357,2680.9836561652355
